"id","subject","predicate","object","language","datatype"
"65","http://xmlns.com/wot/0.1/Endorsement","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/EncryptedDocument","",""
"66","http://xmlns.com/wot/0.1/encryptedTo","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"67","http://xmlns.com/wot/0.1/fingerprint","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"68","http://xmlns.com/wot/0.1/SigEvent","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"69","http://xmlns.com/wot/0.1/hasKey","http://www.w3.org/2002/07/owl#inverseOf","http://xmlns.com/wot/0.1/identity","",""
"70","http://xmlns.com/wot/0.1/fingerprint","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty","",""
"71","http://xmlns.com/wot/0.1/EncryptedDocument","http://www.w3.org/2000/01/rdf-schema#comment","An encrypted document intended for a set of recipients.","",""
"72","http://xmlns.com/wot/0.1/Endorsement","http://www.w3.org/2003/06/sw-vocab-status/ns#term_status","unstable","",""
"73","http://xmlns.com/wot/0.1/EncryptedDocument","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/User","",""
"74","http://xmlns.com/wot/0.1/pubkeyAddress","http://www.w3.org/2000/01/rdf-schema#range","http://xmlns.com/foaf/0.1/Document","",""
"75","http://xmlns.com/wot/0.1/PubKey","http://www.w3.org/2000/01/rdf-schema#label","Public Key","",""
"76","http://xmlns.com/wot/0.1/Endorsement","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/SigEvent","",""
"77","http://xmlns.com/wot/0.1/sigdate","http://www.w3.org/2000/01/rdf-schema#label","Signature date","",""
"78","http://xmlns.com/wot/0.1/SigEvent","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2002/12/cal/ical#Vevent","",""
"79","http://xmlns.com/wot/0.1/hex_id","http://www.w3.org/2003/06/sw-vocab-status/ns#term_status","stable","",""
"80","http://xmlns.com/wot/0.1/length","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"81","http://xmlns.com/wot/0.1/signed","http://www.w3.org/2003/06/sw-vocab-status/ns#term_status","testing","",""
"82","http://xmlns.com/wot/0.1/encrypter","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"83","http://xmlns.com/wot/0.1/sigdate","http://www.w3.org/2000/01/rdf-schema#comment","The date of a public key signature event.","",""
"84","http://xmlns.com/wot/0.1/sigdate","http://www.w3.org/2000/01/rdf-schema#domain","http://xmlns.com/wot/0.1/SigEvent","",""
"85","http://xmlns.com/wot/0.1/signed","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"86","http://xmlns.com/wot/0.1/EncryptedDocument","http://www.w3.org/2003/06/sw-vocab-status/ns#term_status","unstable","",""
"87","http://xmlns.com/wot/0.1/Endorsement","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://xmlns.com/wot/0.1/","",""
"88","http://xmlns.com/wot/0.1/signer","http://www.w3.org/2000/01/rdf-schema#label","Signer","",""
"89","http://xmlns.com/wot/0.1/length","http://www.w3.org/2000/01/rdf-schema#label","Length","",""
"90","http://xmlns.com/wot/0.1/identity","http://www.w3.org/2000/01/rdf-schema#domain","http://xmlns.com/wot/0.1/PubKey","",""
"91","http://xmlns.com/wot/0.1/identity","http://www.w3.org/2000/01/rdf-schema#label","Identity","",""
"92","http://xmlns.com/wot/0.1/identity","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty","",""
"93","http://xmlns.com/wot/0.1/encrypter","http://www.w3.org/2000/01/rdf-schema#comment","A property linking an encrypted document to the public key that was used to encrypt it.","",""
"94","http://xmlns.com/wot/0.1/Endorsement","http://www.w3.org/2000/01/rdf-schema#label","Endorsement","",""
"95","http://xmlns.com/wot/0.1/SigEvent","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/PubKey","",""
"96","http://xmlns.com/wot/0.1/SigEvent","http://www.w3.org/2002/07/owl#disjointWith","http://xmlns.com/wot/0.1/EncryptedDocument","",""
