"id","subject","predicate","object","language","datatype"
"187","http://www.w3.org/2002/07/owl#ObjectProperty","http://www.w3.org/2000/01/rdf-schema#comment","The class of object properties.","",""
"188","http://www.w3.org/2002/07/owl#Thing","http://www.w3.org/2000/01/rdf-schema#label","Thing","",""
"189","http://www.w3.org/2002/07/owl#bottomDataProperty","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty","",""
"190","http://www.w3.org/2002/07/owl#hasValue","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#Restriction","",""
"191","http://www.w3.org/2002/07/owl#Restriction","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2002/07/owl#Class","",""
"192","http://www.w3.org/2002/07/owl#unionOf","http://www.w3.org/2000/01/rdf-schema#comment","The property that determines the collection of classes or data ranges that build a union.","",""
"193","http://www.w3.org/2002/07/owl#AnnotationProperty","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"194","http://www.w3.org/2002/07/owl#topDataProperty","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Literal","",""
"195","http://www.w3.org/2002/07/owl#incompatibleWith","http://www.w3.org/2000/01/rdf-schema#comment","The annotation property that indicates that a given ontology is incompatible with another ontology.","",""
"196","http://www.w3.org/2002/07/owl#intersectionOf","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"197","http://www.w3.org/2002/07/owl#maxQualifiedCardinality","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"198","http://www.w3.org/2002/07/owl#equivalentClass","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"199","http://www.w3.org/2002/07/owl#AllDisjointClasses","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"200","http://www.w3.org/2002/07/owl#maxQualifiedCardinality","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#Restriction","",""
"201","http://www.w3.org/2002/07/owl#members","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"202","http://www.w3.org/2002/07/owl#onClass","http://www.w3.org/2000/01/rdf-schema#label","onClass","",""
"203","http://www.w3.org/2002/07/owl#AsymmetricProperty","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"204","http://www.w3.org/2002/07/owl#disjointWith","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#Class","",""
"205","http://www.w3.org/2002/07/owl#maxCardinality","http://www.w3.org/2000/01/rdf-schema#label","maxCardinality","",""
"206","http://www.w3.org/2002/07/owl#equivalentProperty","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"207","http://www.w3.org/2002/07/owl#DatatypeProperty","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"208","http://www.w3.org/2002/07/owl#onClass","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"209","http://www.w3.org/2002/07/owl#versionInfo","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
