"id","subject","predicate","object","language","datatype"
"45","http://purl.org/dc/terms/identifier","http://purl.org/dc/terms/description","Recommended practice is to identify the resource by means of a string conforming to an identification system. Examples include International Standard Book Number (ISBN), Digital Object Identifier (DOI), and Uniform Resource Name (URN).  Persistent identifiers should be provided as HTTP URIs.","en",""
"46","http://purl.org/dc/terms/isReferencedBy","http://purl.org/dc/terms/description","This property is intended to be used with non-literal values. This property is an inverse property of References.","en",""
"47","http://purl.org/dc/terms/rightsHolder","http://purl.org/dc/terms/description","Recommended practice is to refer to the rights holder with a URI. If this is not possible or feasible, a literal value that identifies the rights holder may be provided.","en",""
"48","http://purl.org/dc/terms/conformsTo","http://purl.org/dc/terms/issued","2001-05-21","","http://www.w3.org/2001/XMLSchema#date"
"49","http://purl.org/dc/terms/dateSubmitted","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"50","http://purl.org/dc/terms/title","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"51","http://purl.org/dc/terms/extent","http://www.w3.org/2000/01/rdf-schema#label","Extent","en",""
"52","http://purl.org/dc/terms/format","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"53","http://purl.org/dc/terms/FileFormat","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"54","http://purl.org/dc/terms/spatial","http://purl.org/dc/terms/issued","2000-07-11","","http://www.w3.org/2001/XMLSchema#date"
"55","http://purl.org/dc/terms/Frequency","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"56","http://purl.org/dc/terms/coverage","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"57","http://purl.org/dc/terms/Point","http://www.w3.org/2000/01/rdf-schema#comment","The set of points in space defined by their geographic coordinates according to the DCMI Point Encoding Scheme.","en",""
"58","http://purl.org/dc/terms/creator","http://purl.org/dc/terms/description","Recommended practice is to identify the creator with a URI.  If this is not possible or feasible, a literal value that identifies the creator may be provided.","en",""
"59","http://purl.org/dc/terms/RFC4646","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"60","http://purl.org/dc/terms/extent","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"61","http://purl.org/dc/terms/isRequiredBy","http://www.w3.org/2000/01/rdf-schema#comment","A related resource that requires the described resource to support its function, delivery, or coherence.","en",""
"62","http://purl.org/dc/terms/publisher","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"63","http://purl.org/dc/terms/source","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"64","http://purl.org/dc/terms/PhysicalResource","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"65","http://purl.org/dc/terms/hasVersion","http://www.w3.org/2000/01/rdf-schema#label","Has Version","en",""
"66","http://purl.org/dc/terms/ISO639-3","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
"67","http://purl.org/dc/terms/LCC","http://www.w3.org/2000/01/rdf-schema#comment","The set of conceptual resources specified by the Library of Congress Classification.","en",""
"68","http://purl.org/dc/terms/IMT","http://www.w3.org/2000/01/rdf-schema#label","IMT","en",""
"69","http://purl.org/dc/terms/PeriodOfTime","http://www.w3.org/2000/01/rdf-schema#comment","An interval of time that is named or defined by its start and end dates.","en",""
"70","http://purl.org/dc/terms/format","http://www.w3.org/2000/01/rdf-schema#comment","The file format, physical medium, or dimensions of the resource.","en",""
"71","http://purl.org/dc/terms/accrualMethod","http://purl.org/dc/terms/issued","2005-06-13","","http://www.w3.org/2001/XMLSchema#date"
"72","http://purl.org/dc/terms/rights","http://www.w3.org/2000/01/rdf-schema#comment","Information about rights held in and over the resource.","en",""
"73","http://purl.org/dc/terms/accessRights","http://purl.org/dc/terms/issued","2003-02-15","","http://www.w3.org/2001/XMLSchema#date"
"74","http://purl.org/dc/terms/NLM","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://purl.org/dc/terms/","",""
"75","http://purl.org/dc/terms/ISO3166","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.iso.org/iso/en/prods-services/iso3166ma/02iso-3166-code-lists/list-en1.html","",""
"76","http://purl.org/dc/terms/mediator","http://www.w3.org/2000/01/rdf-schema#label","Mediator","en",""
"77","http://purl.org/dc/terms/rights","http://purl.org/dc/terms/issued","2008-01-14","","http://www.w3.org/2001/XMLSchema#date"
