"id","subject","predicate","object","language","datatype"
"58","http://www.w3.org/1999/02/22-rdf-syntax-ns#HTML","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.w3.org/TR/rdf11-concepts/#section-html","",""
"59","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"60","http://www.w3.org/1999/02/22-rdf-syntax-ns#List","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"61","http://www.w3.org/1999/02/22-rdf-syntax-ns#first","http://www.w3.org/2000/01/rdf-schema#comment","The first item in the subject RDF list.","",""
"62","http://www.w3.org/1999/02/22-rdf-syntax-ns#HTML","http://www.w3.org/2000/01/rdf-schema#label","HTML","",""
"63","http://www.w3.org/1999/02/22-rdf-syntax-ns#langString","http://www.w3.org/2000/01/rdf-schema#comment","The datatype of language-tagged string values","",""
"64","http://www.w3.org/1999/02/22-rdf-syntax-ns#language","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"65","http://www.w3.org/1999/02/22-rdf-syntax-ns#direction","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/1999/02/22-rdf-syntax-ns#CompoundLiteral","",""
"66","http://www.w3.org/1999/02/22-rdf-syntax-ns#XMLLiteral","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"67","http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"68","http://www.w3.org/1999/02/22-rdf-syntax-ns#Bag","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
